관리번호,정류장명,경도,위도,관리기관,정류장번호,총 배차건수,정류소 위치
250002224,북산면사무소,127.88551,37.98707,춘천,2201,12,북산면
250002225,부속초교후문,127.73103,37.86984,춘천,2202,54,효자2동
250002226,봉의초교,127.72948,37.87511,춘천,2203,104,조운동
250002227,봉의중학교,127.74149,37.87932,춘천,2204,113,효자3동
250002228,봉의중학교,127.74159,37.87915,춘천,2205,113,효자3동
250002229,봉의아파트,127.74489,37.88675,춘천,2206,56,후평1동
250002230,봉의아파트,127.74413,37.88768,춘천,2207,56,후평1동
250002231,봉명리종점,127.81255,37.77377,춘천,2208,27,동산면
250002232,봉명2리,127.81103,37.77336,춘천,2209,27,동산면
250002233,봉명1리,127.79463,37.75785,춘천,2210,27,동산면
250002234,봉명1리1반,127.7945,37.75779,춘천,2211,27,동산면
250002235,보안사거리,127.75261,37.87534,춘천,2212,168,후평3동
250002236,보안사거리,127.75241,37.87542,춘천,2213,168,후평2동
250002237,주공5단지,127.74625,37.87636,춘천,2214,27,후평2동
250002238,주공5단지,127.74552,37.87619,춘천,2215,27,효자3동
250002239,법원,127.73414,37.86609,춘천,2216,121,효자2동
250002240,법원,127.73285,37.86609,춘천,2217,121,효자2동
250002241,법원,127.73311,37.8659,춘천,2218,121,효자2동
250002242,번개시장,127.72626,37.89205,춘천,2219,84,근화동
250002243,백양리종점,127.57333,37.81028,춘천,2220,10,남산면
250002244,백양리역,127.6123,37.8277,춘천,2221,10,남산면
250002245,백양리역,127.6124,37.8277,춘천,2222,10,남산면
250002246,백양리,127.55995,37.82778,춘천,2223,10,남산면
250002247,백양리,127.56018,37.82779,춘천,2224,10,남산면
250002248,백양1리,127.56262,37.82402,춘천,2225,10,남산면
250002249,백양1리,127.56272,37.8241,춘천,2226,10,남산면
250002250,오음리고개정상,127.79036,37.99437,춘천,0,12,
250002251,오음리고개정상,127.79054,37.99397,춘천,0,12,
250002252,배나무골,127.71745,37.85995,춘천,2229,12,강남동
250002253,배나무골,127.717,37.85983,춘천,2230,12,강남동
250002255,방죽기,127.73603,37.83553,춘천,2231,28,신동면
250002256,방죽기,127.73615,37.83551,춘천,2232,28,신동면
250002257,송암스포츠타운,127.68863,37.85578,춘천,2233,18,강남동
250002258,방동리종점,127.66544,37.90904,춘천,2234,22,서면
250002259,방동2리,127.67505,37.90053,춘천,2235,22,서면
250002260,방동2리,127.6732,37.90395,춘천,2236,22,서면
250002261,방동2리,127.66854,37.90705,춘천,2237,22,서면
250002262,방동2리,127.66859,37.90711,춘천,2238,22,서면
250002263,방동2리,127.6732,37.90406,춘천,2239,22,서면
250002264,방동2리,127.67514,37.90063,춘천,2240,22,서면
250002265,장절공,127.66183,37.90176,춘천,2241,36,서면
250002266,방동1리,127.67528,37.89575,춘천,2242,36,서면
250026527,동춘슈퍼,127.73971,37.8814,춘천,2243,37,교동
250026528,보배아파트후문,127.71242,37.86661,춘천,2244,25,강남동
250026511,보배아파트후문,127.71259,37.86684,춘천,2245,25,강남동
250026515,현진에버빌1차아파트,127.74616,37.85251,춘천,1661,34,석사동
250026514,퇴계동/스무숲성당,127.7472,37.8524,춘천,2322,25,석사동
250026512,럭키아파트후문,127.71589,37.86461,춘천,2248,25,강남동
250026513,럭키아파트후문,127.71602,37.86483,춘천,2249,25,강남동
250026516,송암스포츠타운,127.68883,37.85569,춘천,2250,19,강남동
250026517,동춘슈퍼,127.73989,37.88126,춘천,2251,25,교동
250026518,원창2리,127.77557,37.80167,춘천,2252,36,동산면
250026519,원창2리,127.77567,37.80157,춘천,2253,36,동산면
250026520,한림성심대학교,127.75513,37.89835,춘천,2254,129,동면
250026521,한림성심대학교,127.75522,37.89835,춘천,2255,129,동면
250026522,지내리,127.78156,37.91843,춘천,2256,,동면
250026523,지내3리,127.77711,37.92251,춘천,2257,,동면
250026524,지내리,127.78159,37.91848,춘천,2258,19,동면
250026525,지내3리,127.77715,37.92252,춘천,2259,19,동면
250026526,상걸리종점,127.86237,37.85097,춘천,2260,29,동면
250026510,국군병원,127.72774,37.93689,춘천,2261,10,신사우동
250000040,한덕리,127.61356,37.67885,춘천,2262,12,남면
250000041,한덕리입구,127.61177,37.67707,춘천,2263,12,남면
250000042,한덕리입구,127.61166,37.67723,춘천,2264,12,남면
250026530,조양3리종점,127.83287,37.75109,춘천,2265,22,동산면
250026531,유앤아이아파트,127.76324,37.87981,춘천,2266,140,동면
250026532,스위첸아파트,127.76337,37.8797,춘천,2267,140,동면
250026533,동신장로교회,127.75956,37.87807,춘천,2268,140,동면
250026534,구름다리주유소,127.75965,37.87791,춘천,2269,140,동면
250026535,강원사대부고,127.74747,37.87205,춘천,2270,15,효자3동
250026536,강원사대부고,127.74732,37.87192,춘천,2271,15,효자2동
250026537,케이티앤지,127.72784,37.86164,춘천,2272,182,퇴계동
250026538,신축남춘천역사,127.7247,37.8634,춘천,,,
250026539,농산물도매시장,127.72831,37.90682,춘천,2274,18,신사우동
250026540,농산물도매시장,127.72832,37.90702,춘천,2275,18,신사우동
250026541,우두사거리,127.73859,37.9069,춘천,2276,18,신사우동
250026542,우두사거리,127.73867,37.90704,춘천,2277,18,신사우동
250026543,홈플러스,127.73524,37.85079,춘천,2278,102,퇴계동
250026544,올미,127.73908,37.92214,춘천,2279,64,신사우동
250026546,올미입구,127.73914,37.92228,춘천,2281,64,신사우동
250026547,금대울,127.78779,37.86737,춘천,2283,27,동면
250026548,호반베르디움,127.75937,37.85715,춘천,2284,72,동내면
250026549,남춘천역,127.7231,37.8639,춘천,2285,102,퇴계동
250026550,소양강처녀상,127.725,37.89351,춘천,2286,,근화동
250026551,소양강처녀상,127.724,37.893,춘천,2287,,근화동
250026552,춘천역,127.7181,37.8851,춘천,2288,72,근화동
250026553,효자교,127.72885,37.86815,춘천,2289,53,효자1동
250026554,퇴계일성아파트,127.72678,37.86621,춘천,2290,53,퇴계동
250026555,퇴계일성아파트,127.72695,37.86612,춘천,2291,53,퇴계동
250026556,효자교,127.72887,37.86792,춘천,2292,53,효자2동
250026557,당간지주입구,127.72188,37.8913,춘천,2293,68,근화동
250026558,당간지주입구,127.72202,37.89126,춘천,2294,68,근화동
250026559,남춘천역,127.72331,37.86412,춘천,2295,102,퇴계동
250026560,백양리역,127.58876,37.83118,춘천,2296,8,남산면
250026561,백양리역,127.58832,37.8311,춘천,2297,8,남산면
250026562,굴봉산역,127.5574,37.8327,춘천,2298,8,남산면
250026563,굴봉산역,127.55733,37.83251,춘천,2299,8,남산면
250026564,성신양회,127.7203,37.8886,춘천,2300,132,근화동
250026567,강촌역,127.6337,37.80627,춘천,2303,75,남산면
250026568,강촌역,127.63371,37.80637,춘천,2304,75,남산면
250026569,강촌역입구,127.6365,37.806,춘천,2305,75,남산면
250026570,강촌역입구,127.6367,37.806,춘천,2306,75,남산면
250026571,소양5교,127.75161,37.92461,춘천,2307,,
250026572,막국수체험관,127.7498,37.9484,춘천,2308,4,신북읍
250026573,옥광산,127.8056,37.921,춘천,2309,24,동면
250026574,남춘천역,127.7248,37.8636,춘천,2310,18,퇴계동
250026575,광판농협입구,127.70744,37.7354,춘천,2311,21,남산면
250026576,광판농협입구,127.7075,37.7351,춘천,2312,21,남산면
250026577,원창3리,127.7666,37.7935,춘천,2313,45,동산면
250026578,원창3리,127.7664,37.79308,춘천,2314,45,동산면
250026579,갈골교,127.7403,37.7831,춘천,2315,,동산면
250026580,갈골교,127.74034,37.7828,춘천,2316,9,동산면
250026581,남춘천역종점,127.72478,37.86398,춘천,2317,18,퇴계동
250026582,케이티앤지,127.7274,37.8615,춘천,2318,165,퇴계동
250026583,휴먼시아2차,127.733,37.86071,춘천,2319,62,퇴계동
250026584,휴먼시아1차,127.7332,37.86087,춘천,2320,62,퇴계동
250026586,(구)안디옥교회입구,127.7281,37.86379,춘천,2321,,
250026589,퇴계동/스무숲성당,127.7471,37.8525,춘천,2322,25,석사동
250026593,느랏재터널입구,127.8206,37.89437,춘천,2326,3,동면
250026594,느랏재터널입구,127.81886,37.88567,춘천,2327,10,동면
250026595,소양강댐정상,127.81209,37.94769,춘천,2328,52,신북읍
250026597,청평사종점,127.81775,37.98042,춘천,2329,2,북산면
250026599,석사교사거리,127.73965,37.85737,춘천,2331,31,석사동
250026600,전원주택입구,127.70025,37.98555,춘천,2332,7,사북면
250026601,전원주택입구,127.70038,37.98582,춘천,2333,7,사북면
250026602,봉의산마트입구,127.75105,37.88858,춘천,,,후평1동
250026603,수협,127.72791,37.86973,춘천,2335,121,효자1동
250026604,월송2리입구,127.70589,37.91481,춘천,2336,23,서면
250026605,월송2리입구,127.70613,37.91482,춘천,2337,23,서면
250026606,장절공입구,127.66398,37.90071,춘천,2338,14,서면
250026607,장절공입구,127.6641,37.90061,춘천,2339,14,서면
250026608,호수요양병원,127.6959,37.98254,춘천,2340,7,사북면
250026609,율문3리입구,127.7518,37.93405,춘천,2341,18,신북읍
250026610,고탄농협,127.70943,37.9881,춘천,2342,7,사북면
250026611,고탄농협,127.70928,37.98821,춘천,2343,7,사북면
250026617,공단입구,127.7499,37.89101,춘천,2344,39,후평1동
250026618,공단입구,127.74996,37.89086,춘천,2345,62,후평1동
250026619,오탄2리입구,127.60929,38.04967,춘천,2346,4,사북면
250026620,오탄3리입구,127.61007,38.05073,춘천,2347,4,사북면
250026621,삼포,127.71267,37.79906,춘천,2348,13,신동면
250026622,방아간앞,127.77834,37.93805,춘천,2349,8,신북읍
250026623,침례교회앞,127.77932,37.93931,춘천,2350,8,신북읍
250026624,원정사입구,127.7793,37.94188,춘천,2351,8,신북읍
250026625,유포리,127.77861,37.94605,춘천,2352,8,신북읍
250026626,국유림관리소앞,127.77341,37.93095,춘천,2353,8,신북읍
250026627,상걸2리,127.85525,37.85547,춘천,2354,3,동면
250026628,상걸2리,127.8561,37.85477,춘천,2355,6,동면
250026629,한화제약입구,127.56784,37.75663,춘천,2356,8,남면
250026630,한화제약입구,127.5675,37.75686,춘천,2357,8,남면
250026631,박암리,127.5292,37.73051,춘천,2358,4,남면
250026632,부강연립앞,127.71219,37.87869,춘천,2359,40,근화동
250026633,당림1리3반,127.61665,37.85903,춘천,2360,6,서면
250026634,당림1리5반,127.60552,37.846,춘천,2361,6,서면
250026635,풀무원입구,127.60803,37.84255,춘천,2362,6,서면
250026636,당림리,127.60195,37.8502,춘천,2363,6,서면
250026637,신촌리입구,127.77535,37.85403,춘천,2364,8,동내면
250026638,당림1리5반,127.60101,37.85301,춘천,2365,6,서면
250026639,덕두원주말농장,127.64075,37.87423,춘천,2366,6,서면
250026640,덕두원주말농장,127.64089,37.8742,춘천,2367,6,서면
250026641,산수1리,127.67589,37.70885,춘천,2368,6,남산면
250026642,강원도시가스,127.74819,37.8861,춘천,2369,26,후평1동
250026643,강원도시가스,127.7479,37.88591,춘천,2370,26,후평1동
250026644,소양1교,127.73183,37.89382,춘천,2371,26,근화동
250026645,소양로1가,127.72952,37.89379,춘천,2372,31,근화동
250026646,평화공원,127.71776,37.88912,춘천,2373,26,근화동
250026647,평화공원,127.71811,37.88902,춘천,2374,26,근화동
250026649,부강연립,127.71178,37.87849,춘천,2376,26,근화동
250026650,강원대정문,127.73784,37.86634,춘천,2632,,
250026651,강원대정문,127.73786,37.86658,춘천,2633,,
250026652,자연과학대학쪽문,127.74127,37.87219,춘천,2379,,
250026653,강원학생과학관입구,127.74097,37.87204,춘천,2380,,
250026655,천전삼거리,127.78151,37.93013,춘천,2382,4,신북읍
250026656,상천초교입구,127.78335,37.93391,춘천,2383,4,신북읍
250026657,상천초교입구,127.78315,37.93384,춘천,2384,4,신북읍
250026658,롯데마트,127.75832,37.86672,춘천,2385,48,석사동
250026659,롯데마트,127.75846,37.86672,춘천,2386,48,석사동
250026660,스무숲입구,127.7487,37.85055,춘천,2387,17,석사동
250026661,고용노동부,127.74465,37.85151,춘천,2388,26,석사동
250026662,강원체고앞,127.6928,37.8591,춘천,2389,9,강남동
250026663,강원체고앞,127.6925,37.85909,춘천,2390,18,강남동
250026664,춘천공원묘지,127.78518,37.94298,춘천,2391,4,동산면
250026665,노일교,127.64108,37.79474,춘천,2392,14,남산면
250026666,노일교,127.64107,37.79484,춘천,2393,5,남산면
250026667,갈골,127.74001,37.78095,춘천,2394,3,동산면
250026668,솔바우마을,127.6932,37.98989,춘천,2395,1,사북면
250026669,서부지구대,127.71295,37.87461,춘천,2396,40,근화동
250026670,창촌2리입구,127.6465,37.78552,춘천,2397,14,남산면
250026671,창촌2리입구,127.64664,37.78548,춘천,2398,14,남산면
250026672,창촌농공단지,127.64121,37.78381,춘천,2399,14,남산면
250026673,삼포유원지,127.71229,37.796,춘천,2400,19,신동면
250026674,삼포유원지,127.71249,37.79575,춘천,2401,5,신동면
250026675,혈동1리,127.7141,37.77559,춘천,2402,19,신동면
250026676,덕만리혈동1리입구,127.71338,37.77319,춘천,2403,19,신동면
250026677,보매기,127.64315,37.78474,춘천,2404,14,남산면
250026678,춘천여고,127.76399,37.88716,춘천,2405,63,동면
250026679,유포1리,127.7618,37.94865,춘천,2406,,신북읍
250026680,월송1리,127.69207,37.92935,춘천,2407,4,서면
250026681,월송1리,127.69655,37.93055,춘천,2408,4,서면
250026682,서천2리,127.53307,37.83785,춘천,2409,5,남산면
250026683,서천1리,127.54411,37.84316,춘천,2410,5,남산면
250026684,서천1리,127.5453,37.84327,춘천,2411,,남산면
250026685,충의대교,127.58925,37.72662,춘천,2412,,서면
250026686,신촌1리,127.78532,37.8553,춘천,2413,22,동내면
250026687,신촌1리,127.78535,37.8551,춘천,2414,22,동내면
250026688,행촌리종점,127.67478,37.74733,춘천,2415,2,남산면
250026689,홈플러스,127.73406,37.85075,춘천,2416,19,퇴계동
250026690,만천주공아파트,127.75938,37.88426,춘천,2417,62,동면
250026691,만천주공아파트,127.75937,37.88436,춘천,2418,63,동면
250026692,새고개,127.71957,37.79999,춘천,2419,14,신동면
250026693,서천분교,127.5554,37.83593,춘천,2420,5,남산면
250026694,서천분교,127.55523,37.83619,춘천,2421,5,남산면
250026695,발산1리1반,127.60257,37.73213,춘천,2422,8,남면
250026696,발산1리1반,127.602,37.73206,춘천,2423,9,남면
250026697,당림초교,127.6079,37.83722,춘천,2424,6,서면
250026698,거두1리1반,127.77386,37.86084,춘천,2425,13,동내면
250026699,지내리,127.72798,37.9436,춘천,2426,8,동면
250026700,감정리,127.78819,37.90007,춘천,2575,15,동면
250026701,만천3리,127.7809,37.87507,춘천,2428,9,동면
250026702,올미,127.73416,37.93036,춘천,2429,5,신사우동
250026703,올미,127.73428,37.93038,춘천,2430,5,신사우동
250026704,당림리,127.605,37.83387,춘천,2431,,서면
250026705,방동리입구,127.6892,37.89487,춘천,2432,13,서면
250026706,서상마을회관,127.6611,37.93532,춘천,2433,5,서면
250026707,서상2리,127.67055,37.93649,춘천,2434,5,서면
250026708,서상2리,127.67701,37.93805,춘천,2435,5,서면
250026709,서상2리,127.6649,37.93611,춘천,2436,5,서면
250026710,우러니입구,127.69132,37.73582,춘천,1283,2,남산면
250026711,강촌수련원앞,127.6011,37.82917,춘천,2438,,남산면
250026712,덕두원2리1반,127.6623,37.85747,춘천,2439,,서면
250026713,검문소종점,127.76238,37.82007,춘천,,,서면
250026714,한국산업인력공단,127.76223,37.82083,춘천,,,동내면
250026715,창촌3리2반,127.6402,37.77566,춘천,2442,4,남산면
250026716,관천리종점,127.51235,37.72338,춘천,2443,3,남면
250026717,산천2리종점 ,127.74758,37.96099,춘천,2444,7,신북읍
250026718,오항리종점,127.90441,37.97751,춘천,2445,6,북산면
250026719,청평사종점,127.81763,37.98044,춘천,2446,2,북산면
250026720,양통종점,127.73786,38.00188,춘천,2447,6,사북면
250026721,오탄리종점,127.58151,38.05263,춘천,2448,4,사북면
250026722,수동1리종점,127.67931,37.77334,춘천,2449,4,남산면
250026723,창촌3리종점,127.62605,37.77674,춘천,2450,4,남산면
250026724,혈동1리종점,127.69999,37.77156,춘천,2451,14,신동면
250026725,증4리,127.73108,37.79876,춘천,2452,14,신동면
250026726,혈동2리종점,127.68745,37.78527,춘천,2453,7,신동면
250026727,서상2리종점,127.65796,37.93438,춘천,2454,5,서면
250026728,방동리종점,127.66556,37.90907,춘천,2455,11,서면
250026729,백양리종점,127.57326,37.81032,춘천,2456,5,서면
250026730,유포2리종점,127.77681,37.95236,춘천,2457,7,신북읍
250026731,가정리종점,127.5774,37.76331,춘천,2458,9,남면
250026732,발산리종점,127.76644,37.9628,춘천,2459,9,신북읍
250026733,거두2리종점,127.78735,37.86114,춘천,,,동내면
250026734,용산3리종점,127.7075,37.94648,춘천,2461,23,신북읍
250026735,지내2리종점,127.72099,37.95975,춘천,,,신북읍
250026736,올미종점,127.73725,37.92629,춘천,2463,5,신사우동
250026737,지암리종점,127.59532,37.97542,춘천,2464,5,사북면
250026738,재취골,127.73137,37.7892,춘천,2465,3,동산면
250026739,조양3리종점,127.83273,37.7511,춘천,2466,4,동산면
250026740,봉명리종점,127.81239,37.77383,춘천,2467,3,동산면
250026741,구곡폭포종점,127.61657,37.79721,춘천,2468,15,남산면
250026742,안보2리종점,127.57649,37.84989,춘천,2469,6,서면
250026743,당림3반종점,127.61857,37.86235,춘천,2470,6,서면
250026744,덕두2리종점,127.6294,37.88322,춘천,2471,6,서면
250026745,창총농공단지,127.64133,37.78371,춘천,2472,14,남산면
250026746,방곡2리종점,127.62929,37.78819,춘천,2473,12,남산면
250026747,설미종점,127.67907,37.80988,춘천,2474,7,신동면
250026748,월곡리종점,127.80804,37.92263,춘천,2475,24,동면
250026749,월송3리종점,127.67544,37.91701,춘천,2476,2,서면
250026750,애니메이션박물관,127.68981,37.89259,춘천,2477,11,서면
250026751,오월리종점,127.62511,37.96632,춘천,2478,3,서면
250026752,공대후문,127.73786,37.86949,춘천,2479,,
250026753,공대후문,127.73809,37.86949,춘천,2480,,
250026754,가재미마을,127.68595,37.926,춘천,2481,,
250026755,월송1리,127.68391,37.9292,춘천,2482,4,서면
250026756,월송1리,127.68006,37.92797,춘천,2483,4,서면
250026757,월송2리,127.69365,37.91846,춘천,2484,,서면
250026758,삽다리고개,127.65824,37.73669,춘천,2485,4,남면
250026759,추곡리,127.8803,38.02973,춘천,2486,6,남면
250026760,창촌3리삼거리,127.64252,37.77079,춘천,2487,12,남산면
250026761,전력산업단지,127.6274,37.76463,춘천,2488,4,남산면
250026762,백치고개정상,127.81564,38.00304,춘천,2489,2,북산면
250026763,광판삼거리,127.71165,37.74378,춘천,2490,5,남산면
250026764,호수요양병원,127.6956,37.98248,춘천,2491,7,사북면
250026765,거두리종점,127.79178,37.86158,춘천,2492,,동내면
250026766,춘천여고입구,127.76414,37.88698,춘천,2493,,동면
250026767,한신휴플러스,127.72593,37.88424,춘천,2494,25,소양동
250026768,e편한세상,127.72612,37.88427,춘천,2495,25,소양동
250026769,사암2리 마을회관,127.76679,37.83983,춘천,2496,9,동내면
250026770,사암2리,127.77047,37.83562,춘천,2497,9,동내면
250026771,거두1리1반,127.7697,37.86035,춘천,2498,4,동내면
250026772,사암4리,127.76405,37.82373,춘천,2499,115,동내면
250026773,사암리,127.76766,37.82608,춘천,2500,23,동내면
250026774,의암리입구,127.68163,37.82742,춘천,2531,8,신동면
250026775,의암리입구,127.68137,37.82757,춘천,2532,8,신동면
250026776,학곡리,127.76288,37.82177,춘천,2503,101,동내면
250026777,증4리,127.72803,37.79941,춘천,2504,14,신동면
250026778,장학교차로,127.75562,37.89386,춘천,2505,102,동면
250026779,장학해온채아파트,127.75407,37.89708,춘천,2506,5,동면
250026780,장학해온채아파트,127.75377,37.8983,춘천,2507,5,동면
250026781,꿈자람어린이공원,127.72033,37.88369,춘천,2508,66,근화동
250026782,꿈자람어린이공원,127.7201,37.88362,춘천,2509,66,근화동
250026783,성우호반통학,127.75679,37.85664,춘천,2510,,
250026784,우레골입구,127.6052,38.04559,춘천,2511,,사북면
250026785,오월2리,127.6272,37.96821,춘천,2512,3,서면
250026786,오월2리,127.62918,37.96969,춘천,2513,3,서면
250026787,오월2리,127.63555,37.97157,춘천,2514,3,서면
250026788,강원숲체험장입구,127.64079,37.97168,춘천,2515,3,서면
250026789,오월2리,127.64156,37.97515,춘천,2516,3,서면
250026790,오월리납실교,127.64305,37.97862,춘천,2517,3,서면
250026791,증4리,127.72807,37.79945,춘천,2518,14,신동면
250026792,장학1리마을회관,127.7635,37.89681,춘천,2519,18,동면
250026793,장학1리마을회관,127.7635,37.89696,춘천,2520,6,동면
250026794,하일종점,127.75504,37.91388,춘천,2521,10,동면
250026795,하일,127.75688,37.9137,춘천,2522,10,동면
250026796,장학2리,127.75673,37.91067,춘천,2524,10,동면
250026797,장학2리,127.75471,37.90758,춘천,2527,10,동면
250026798,장학2리마을회관,127.75374,37.90571,춘천,2525,10,동면
250026799,장학2리마을회관,127.7538,37.90562,춘천,2526,10,동면
250026800,장학2리입구,127.75484,37.90757,춘천,2640,,동면
250026801,장학2리입구,127.75682,37.91077,춘천,2641,,동면
250026802,하일,127.75696,37.91376,춘천,2529,5,동면
250026803,팔미1리,127.71026,37.82982,춘천,2530,15,신동면
250026804,의암리입구,127.68194,37.8273,춘천,2531,8,신동면
250026805,의암리입구,127.6811,37.82786,춘천,2532,8,신동면
250026806,효장례문화원,127.77615,37.85762,춘천,2533,17,동내면
250026807,퇴계농공단지,127.74034,37.8436,춘천,2534,1,퇴계동
250026808,퇴계농공단지,127.73615,37.84485,춘천,2535,1,퇴계동
250026809,도재활병원삼거리,127.73836,37.90313,춘천,2536,7,신사우동
250026810,강원도재활병원,127.74197,37.90388,춘천,2537,7,신사우동
250026811,우두사거리,127.74019,37.9069,춘천,2538,7,신사우동
250026812,거두농공단지,127.77879,37.8658,춘천,2539,17,동내면
250026813,거두농공단지종점,127.78144,37.86698,춘천,2540,17,동내면
250026814,거두농공단지종점,127.78136,37.86709,춘천,2541,17,동내면
250026815,거두농공단지,127.77872,37.86591,춘천,2542,17,동내면
250026816,강원도재활병원,127.74184,37.9039,춘천,2543,7,신사우동
250026819,추곡약수터입구,127.88961,38.03016,춘천,2546,6,북산면
250026820,군자2리,127.73528,37.78827,춘천,2547,3,동산면
250026821,팔미1리,127.7104,37.82936,춘천,2548,15,신동면
250026822,산촌생태마을,127.63616,37.88022,춘천,2549,6,서면
250026823,지내1리종점,127.73276,37.96722,춘천,2550,8,신북읍
250026824,지내2리성문산,127.72004,37.96121,춘천,2551,8,신북읍
250026825,지내2리샘골,127.72277,37.96277,춘천,2552,,신북읍
250026826,지내1리,127.72742,37.9641,춘천,2553,8,신북읍
250026827,지내1리,127.73013,37.96515,춘천,2554,8,신북읍
250026828,소망마을,127.78361,37.93342,춘천,2555,1,신북읍
250026829,해강아파트,127.7896,37.93281,춘천,2556,1,신북읍
250026830,장학부영아파트,127.7527,37.8964,춘천,2557,25,동면
250026831,장학LH1단지,127.75255,37.89636,춘천,2558,25,동면
250026832,당림1리,127.60101,37.8552,춘천,2559,,서면
250026833,칠전대우아파트,127.7134,37.84427,춘천,2560,,강남동
250026834,칠전대우아파트,127.71306,37.8449,춘천,2561,9,강남동
250026835,의암댐,127.67723,37.8375,춘천,2562,,신동면
250026836,의암댐,127.67714,37.8375,춘천,2563,,신동면
250026837,원창교,127.74384,37.78718,춘천,2564,3,동산면
250026838,창촌3리,127.63645,37.7687,춘천,2565,4,남산면
250026839,신동교,127.72087,37.93467,춘천,2566,48,신사우동
250026840,보매기,127.64375,37.78479,춘천,2567,14,남산면
250026841,산수2리,127.68129,37.70216,춘천,2568,6,남산면
250026842,증4리,127.72348,37.80011,춘천,2569,14,신동면
250026843,송암리,127.69766,37.98875,춘천,2570,6,사북면
250026844,오월교,127.64867,37.97968,춘천,2571,8,서면
250026846,춘천요양병원,127.7535,37.8487,춘천,,,석사동
250026847,운전면허시험장,127.75085,37.94759,춘천,2574,7,신북읍
250026848,감정리,127.78669,37.9039,춘천,2575,18,동면
250026849,지내리,127.72855,37.95138,춘천,2576,8,동면
250026850,큰물건너입구,127.6823,37.98199,춘천,2577,6,사북면
250026851,서천리주명교,127.5528,37.8433,춘천,2578,5,남산면
250026852,청소년야영장정문,127.87948,37.99853,춘천,2579,6,북산면
250026853,청소년야영장정문,127.87962,37.99855,춘천,2580,6,북산면
250026854,군자3리,127.75524,37.75996,춘천,2581,5,동산면
250026855,방곡2리,127.63282,37.78882,춘천,2582,19,남산면
250026856,월곡리입구,127.79428,37.91689,춘천,2583,21,동면
250026857,조양삼거리,127.76475,37.76734,춘천,2584,5,동산면
250026858,오월교,127.64924,37.97957,춘천,2585,8,서면
250026859,산수1리마을회관,127.66807,37.71399,춘천,2586,6,남산면
250026860,강촌입구,127.63192,37.81934,춘천,2587,11,서면
250026861,혈동1리,127.70679,37.76877,춘천,2588,14,신동면
250026862,오빛뜰체험관,127.88808,37.98529,춘천,2589,6,북산면
250026863,오빛뜰체험관,127.88804,37.98543,춘천,2590,6,북산면
250026866,옥광산,127.80552,37.92103,춘천,2591,21,동면
